test_position,row_id,original_id,y_true,final_python_score,final_python_label,final_python_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
2849,14423,14424,0,0.15484390381227295,0,-0.17669723274206825,0.15484924301887404,0,-0.17669189353546716,5.3392066010904404e-06
2850,14424,14425,0,0.28226790739450186,0,-0.049273229159839338,0.28224330321354818,0,-0.049297833340793018,2.460418095368011e-05
2851,14432,14433,0,0.14288342860148465,0,-0.18865770795285655,0.14283297852839644,0,-0.18870815802594476,5.045007308820959e-05
2852,14433,14434,0,0.11455109166152108,0,-0.21699004489282012,0.11434524315435224,0,-0.21719589339998896,0.00020584850716884318
2853,14434,14435,1,0.40840899887667148,1,0.076867862322330283,0.40840202816118482,1,0.076860891606843618,6.9707154866649468e-06
2854,14438,14439,0,0.18550637807974699,0,-0.14603475847459421,0.18549657551303342,0,-0.14604456104130778,9.8025667135681616e-06
2855,14439,14440,1,0.76489738731594425,1,0.43335625076160306,0.76489384706219288,1,0.43335271050785168,3.5402537513773424e-06
2856,14440,14441,0,0.14362289112187518,0,-0.18791824543246602,0.14363259403336789,0,-0.1879085425209733,9.7029114927149607e-06
2857,14444,14445,0,0.066581952093962657,0,-0.26495918446037853,0.066547321347662516,0,-0.2649938152066787,3.4630746300140514e-05
2858,14446,14447,1,0.71811649800220934,1,0.38657536144786814,0.71811383525398964,1,0.38657269869964844,2.6627482196950325e-06
2859,14464,14465,0,0.038406855479876913,0,-0.29313428107446426,0.03841678246340046,0,-0.29312435409094073,9.9269835235477055e-06
2860,14466,14467,0,0.073040129530958453,0,-0.25850100702338275,0.073006085426218253,0,-0.25853505112812292,3.4044104740199588e-05
2861,14470,14471,1,0.55076700966768555,1,0.21922587311334435,0.55075508575506271,1,0.21921394920072151,1.1923912622835431e-05
2862,14471,14472,1,0.72225300415985494,1,0.39071186760551374,0.72229500567607896,1,0.39075386912173776,4.2001516224021707e-05
2863,14480,14481,1,0.26074971825369964,0,-0.070791418300641562,0.26072666122119409,0,-0.070814475333147109,2.3057032505546804e-05
2864,14496,14497,1,0.11467319483680428,0,-0.21686794171753693,0.11454731759227219,0,-0.21699381896206901,0.00012587724453209936
2865,14499,14500,0,0.60882039330592497,1,0.27727925675158377,0.60883255507487433,1,0.27729141852053313,1.2161768949359164e-05
2866,14507,14508,0,0.058355292076966069,0,-0.27318584447737515,0.058363043325432747,0,-0.27317809322890846,7.7512484666780734e-06
2867,14513,14514,0,0.055963519784585178,0,-0.27557761676975601,0.055968471276320687,0,-0.27557266527802049,4.9514917355095167e-06
2868,14522,14523,0,0.2180722704281424,0,-0.1134688661261988,0.21807148096257856,0,-0.11346965559176264,7.8946556383852062e-07
2869,14524,14525,0,0.1006211229462531,0,-0.23092001360808811,0.10061943289896028,0,-0.23092170365538092,1.690047292821073e-06
2870,14531,14532,0,0.10528188326163104,0,-0.22625925329271016,0.10541698609723696,0,-0.22612415045710424,0.00013510283560591585
2871,14532,14533,0,0.15511588141651073,0,-0.17642525513783047,0.15509447169018922,0,-0.17644666486415198,2.1409726321502953e-05
2872,14537,14538,1,0.10332091160448459,0,-0.22822022494985661,0.10335852906207704,0,-0.22818260749226416,3.7617457592453718e-05
2873,14541,14542,1,0.63179611996452001,1,0.30025498341017881,0.63183730099056945,1,0.30029616443622825,4.1181026049441627e-05
2874,14542,14543,1,0.7531035177853217,1,0.4215623812309805,0.7530438209730026,1,0.4215026844186614,5.9696812319098846e-05
2875,14548,14549,0,0.12855493277233931,0,-0.20298620378200188,0.12855641382476971,0,-0.20298472272957149,1.4810524303909833e-06
2876,14559,14560,0,0.053652978968318756,0,-0.27788815758602242,0.053602511575424908,0,-0.2779386249789163,5.0467392893847884e-05
2877,14561,14562,0,0.17562217848763731,0,-0.15591895806670389,0.17562883061310497,0,-0.15591230594123623,6.6521254676599195e-06
2878,14562,14563,1,0.78993412424533693,1,0.45839298769099573,0.7899357061446014,1,0.4583945695902602,1.5818992644689445e-06
2879,14567,14568,0,0.06100653074778465,0,-0.27053460580655653,0.061077135496078364,0,-0.27046400105826285,7.0604748293713604e-05
2880,14583,14584,1,0.39406568387416185,1,0.062524547319820656,0.39401739916858763,1,0.062476262614246436,4.8284705574219711e-05
2881,14584,14585,0,0.11653749304407739,0,-0.2150036435102638,0.1165425272014598,0,-0.2149986093528814,5.0341573824136399e-06
2882,14592,14593,0,0.087342797736433275,0,-0.24419833881790792,0.087363013903691625,0,-0.24417812265064959,2.0216167258349516e-05
2883,14593,14594,0,0.26593523340611791,0,-0.065605903148223288,0.26593311732306879,0,-0.065608019231272408,2.1160830491195881e-06
2884,14599,14600,0,0.10927852694232806,0,-0.22226260961201313,0.1092787716469069,0,-0.22226236490743428,2.4470457883618568e-07
2885,14601,14602,0,0.081842383954083081,0,-0.24969875260025812,0.081839011876561812,0,-0.24970212467777939,3.3720775212686682e-06
2886,14603,14604,0,0.13464037366423445,0,-0.19690076289010675,0.1347325257065709,0,-0.19680861084777029,9.2152042336451911e-05
2887,14605,14606,0,0.26005759380518256,0,-0.071483542749158635,0.26014870782975957,0,-0.071392428724581625,9.1114024577010344e-05
2888,14621,14622,0,0.040333728808472635,0,-0.29120740774586856,0.040333343937843678,0,-0.29120779261649754,3.848706289569237e-07
2889,14622,14623,0,0.052408042551418489,0,-0.27913309400292269,0.052385428288297418,0,-0.2791557082660438,2.2614263121070732e-05
2890,14632,14633,0,0.23037340304897877,0,-0.10116773350536243,0.23030263749298999,0,-0.10123849906135121,7.0765555988783202e-05
2891,14634,14635,0,0.0069925104397551294,0,-0.32454862611458607,0.007018662607806537,0,-0.32452247394653466,2.6152168051407632e-05
2892,14641,14642,0,0.17575530926194394,0,-0.15578582729239726,0.17577023669481492,0,-0.15577089985952627,1.4927432870986967e-05
2893,14646,14647,0,0.59418873571053332,1,0.26264759915619212,0.59423243706721196,1,0.26269130051287076,4.370135667863817e-05
2894,14661,14662,0,0.16973758025038357,0,-0.16180355630395762,0.16977722573118736,0,-0.16176391082315383,3.9645480803790489e-05
2895,14662,14663,0,0.034640274161019266,0,-0.29690086239332192,0.034663068864684815,0,-0.29687806768965641,2.2794703665549032e-05
2896,14672,14673,0,0.15286361484638017,0,-0.17867752170796103,0.15287189594012396,0,-0.17866924061421724,8.2810937437893806e-06
2897,14673,14674,0,0.19474109712405313,0,-0.13680003943028807,0.19469363812833013,0,-0.13684749842601107,4.7458995723004271e-05
2898,14682,14683,0,0.44738401140839673,1,0.11584287485405553,0.44732544428548759,1,0.1157843077311464,5.8567122909136682e-05
2899,14683,14684,0,0.075431843497025197,0,-0.256109293057316,0.07547151491313922,0,-0.25606962164120195,3.967141611402325e-05
2900,14684,14685,0,0.15165951110234932,0,-0.17988162545199188,0.15168893409492332,0,-0.17985220245941788,2.9422992573996387e-05
2901,14690,14691,1,0.21785676934034687,0,-0.11368436721399433,0.21815310495906381,0,-0.11338803159527738,0.00029633561871694747
2902,14691,14692,1,0.70122208564625976,1,0.36968094909191856,0.70122322666173054,1,0.36968209010738934,1.1410154707736098e-06
2903,14696,14697,0,0.1696130496295572,0,-0.161928086924784,0.16960642061684961,0,-0.16193471593749159,6.6290127075929739e-06
2904,14701,14702,0,0.1309686206162041,0,-0.2005725159381371,0.1309548663409818,0,-0.2005862702133594,1.375427522229411e-05
2905,14704,14705,0,0.096061556380469315,0,-0.23547958017387188,0.096069793434485212,0,-0.23547134311985599,8.2370540158971384e-06
2906,14707,14708,1,0.49415596298915382,1,0.16261482643481262,0.49417133254479884,1,0.16263019599045764,1.5369555645017297e-05
2907,14717,14718,0,0.7021010349873511,1,0.3705598984330099,0.701975825042088,1,0.3704346884877468,0.00012520994526310503
2908,14722,14723,1,0.70928161105982923,1,0.37774047450548803,0.70945974725877947,1,0.37791861070443827,0.00017813619895024058
2909,14723,14724,0,0.048273940910165528,0,-0.28326719564417568,0.048279248890371891,0,-0.28326188766396931,5.3079802063635273e-06
2910,14725,14726,0,0.085448625220626628,0,-0.24609251133371457,0.08547004352896577,0,-0.24607109302537544,2.1418308339141157e-05
2911,14727,14728,1,0.095870427505387157,0,-0.23567070904895404,0.09601682879448184,0,-0.23552430775985936,0.00014640128909468308
2912,14736,14737,0,0.035325775433763203,0,-0.296215361120578,0.035361688257563022,0,-0.29617944829677817,3.5912823799819082e-05
2913,14740,14741,0,0.22403146625746892,0,-0.10750967029687228,0.22408670254803273,0,-0.10745443400630847,5.5236290563809298e-05
2914,14748,14749,0,0.14393365862275678,0,-0.18760747793158442,0.14395059501627203,0,-0.18759054153806917,1.6936393515243342e-05
2915,14752,14753,0,0.064518492628700339,0,-0.26702264392564085,0.064502749113930405,0,-0.26703838744041081,1.5743514769933631e-05
2916,14757,14758,0,0.68111883708587351,1,0.34957770053153231,0.68118058109549995,1,0.34963944454115875,6.1744009626440999e-05
2917,14761,14762,0,0.24308672559663483,0,-0.08845441095770637,0.24305254209419938,0,-0.088488594460141817,3.4183502435447544e-05
2918,14763,14764,1,0.62214872945455635,1,0.29060759290021515,0.62207138684982766,1,0.29053025029548646,7.7342604728691811e-05
2919,14766,14767,1,0.093123312955488799,0,-0.23841782359885239,0.093108896697271473,0,-0.23843223985706974,1.4416258217325728e-05
2920,14768,14769,0,0.063529748975782646,0,-0.26801138757855858,0.063408249931811794,0,-0.26813288662252943,0.00012149904397085187
2921,14786,14787,1,0.090832106389463235,0,-0.24070903016487796,0.090828784501223683,0,-0.24071235205311753,3.3218882395519289e-06
2922,14793,14794,1,0.68936886528325891,1,0.35782772872891772,0.68937289167254234,1,0.35783175511820114,4.0263892834291326e-06
2923,14800,14801,1,0.18182298376857706,0,-0.14971815278576414,0.18180034068481832,0,-0.14974079586952288,2.2643083758738802e-05
2924,14801,14802,0,0.22483805509243843,0,-0.10670308146190277,0.22479937264074287,0,-0.10674176391359833,3.8682451695554176e-05
2925,14805,14806,0,0.7030657901411923,1,0.37152465358685111,0.70309658338015024,1,0.37155544682580904,3.0793238957937952e-05
2926,14807,14808,0,0.51069238606815115,1,0.17915124951380995,0.51070295552346856,1,0.17916181896912736,1.0569455317410714e-05
2927,14811,14812,0,0.13839670313417371,0,-0.19314443342016749,0.13839988912723997,0,-0.19314124742710123,3.185993066256998e-06
2928,14814,14815,0,0.1918308047190167,0,-0.1397103318353245,0.19187042794011491,0,-0.13967070861422629,3.9623221098211703e-05
2929,14818,14819,0,0.13233011189240684,0,-0.19921102466193435,0.13235572815147881,0,-0.19918540840286239,2.5616259071964409e-05
2930,14821,14822,0,0.15260678802985428,0,-0.17893434852448692,0.1526010430332824,0,-0.1789400935210588,5.7449965718825435e-06
2931,14822,14823,1,0.094869428658646476,0,-0.23667170789569472,0.094884132084557968,0,-0.23665700446978322,1.470342591149143e-05
2932,14823,14824,0,0.12885852541692147,0,-0.20268261113741973,0.12874106260330997,0,-0.20280007395103122,0.00011746281361149635
2933,14834,14835,0,0.04400045350317662,0,-0.28754068305116459,0.044032451008510005,0,-0.2875086855458312,3.1997505333385134e-05
2934,14835,14836,0,0.081107575190967923,0,-0.25043356136337325,0.081198402972757086,0,-0.2503427335815841,9.0827781789162843e-05
2935,14855,14856,0,0.14153083607233768,0,-0.19001030048200351,0.14152659417555907,0,-0.19001454237878213,4.2418967786117534e-06
2936,14860,14861,0,0.64711668552120161,1,0.31557554896686041,0.6471108055090572,1,0.315569668954716,5.8800121444102516e-06
2937,14862,14863,0,0.076061088057278042,0,-0.25548004849706318,0.076021796420759402,0,-0.2555193401335818,3.9291636518640205e-05
2938,14864,14865,1,0.34328762859197609,1,0.011746492037634892,0.34119846723938135,1,0.0096573306850401552,0.0020891613525947372
2939,14873,14874,1,0.36298857654813349,1,0.031447439993792292,0.36292213033165355,1,0.031380993777312349,6.6446216479942866e-05
2940,14879,14880,0,0.025886952673948097,0,-0.30565418388039312,0.025919619235131235,0,-0.30562151731920995,3.2666561183138793e-05
2941,14881,14882,0,0.51949662176904121,1,0.18795548521470001,0.51951108798024148,1,0.18796995142590028,1.4466211200270251e-05
2942,14882,14883,0,0.2529829996715206,0,-0.078558136882820595,0.25297176504393576,0,-0.078569371510405439,1.1234627584844059e-05
2943,14883,14884,1,0.64056644728626633,1,0.30902531073192513,0.6405185166502374,1,0.3089773800958962,4.7930636028925555e-05
2944,14884,14885,1,0.24117395607137151,0,-0.090367180482969683,0.24118321681657121,0,-0.090357919737769993,9.2607451996906676e-06
2945,14888,14889,0,0.33221746700790078,1,0.00067633045355958155,0.32942550195091841,0,-0.0021156346034227891,0.0027919650569823706
2946,14890,14891,0,0.19708456002611174,0,-0.13445657652822945,0.19706574869055193,0,-0.13447538786378926,1.8811335559809628e-05
2947,14899,14900,0,0.058702768469092427,0,-0.27283836808524875,0.058708461857794485,0,-0.27283267469654671,5.6933887020577112e-06
2948,14902,14903,0,0.036223551721453945,0,-0.29531758483288728,0.036245373072830531,0,-0.29529576348151065,2.1821351376585807e-05
2949,14911,14912,0,0.10595284110030288,0,-0.2255882954540383,0.10593372629168925,0,-0.22560741026265196,1.9114808613635015e-05
2950,14914,14915,1,0.80257267668988197,1,0.47103154013554077,0.80255966876458018,1,0.47101853221023898,1.3007925301788958e-05
2951,14915,14916,0,0.058143007387431202,0,-0.27339812916690998,0.058147637257553363,0,-0.27339349929678786,4.6298701221608729e-06
2952,14919,14920,0,0.11754851105221681,0,-0.21399262550212439,0.11755605193397028,0,-0.21398508462037091,7.5408817534761141e-06
2953,14922,14923,0,0.65609380426148689,1,0.32455266770714569,0.65608299017978389,1,0.32454185362544269,1.0814081703003353e-05
2954,14924,14925,0,0.072072214042902247,0,-0.25946892251143894,0.072074692114599256,0,-0.25946644443974193,2.4780716970096428e-06
2955,14926,14927,0,0.086889638153859652,0,-0.24465149840048156,0.086892182750730046,0,-0.24464895380361115,2.5445968703935451e-06
2956,14927,14928,1,0.35543542422853258,1,0.023894287674191383,0.35473718490276696,1,0.023196048348425757,0.00069823932576562608
2957,14936,14937,1,0.062387093581486731,0,-0.26915404297285445,0.062362095870521911,0,-0.26917904068381926,2.4997710964820563e-05
2958,14940,14941,0,0.13634655159811157,0,-0.19519458495622963,0.1361406924848288,0,-0.1954004440695124,0.00020585911328277473
2959,14944,14945,0,0.10408379790163537,0,-0.22745733865270584,0.10406352089349677,0,-0.22747761566084443,2.0277008138600006e-05
2960,14945,14946,1,0.23328518396656497,0,-0.098255952587776224,0.23330384314704197,0,-0.098237293407299225,1.865918047699866e-05
2961,14955,14956,0,0.097346456820538621,0,-0.23419467973380259,0.097228779076373895,0,-0.2343123574779673,0.00011767774416472643
2962,14956,14957,0,0.12484192270845024,0,-0.20669921384589096,0.12510858826197366,0,-0.20643254829236754,0.00026666555352342081
2963,14959,14960,0,0.21565397652315549,0,-0.11588716003118571,0.21567009749566179,0,-0.1158710390586794,1.6120972506306064e-05
2964,14961,14962,0,0.25431599675041172,0,-0.077225139803929477,0.25432203493958527,0,-0.077219101614755925,6.0381891735517002e-06
2965,14965,14966,0,0.1789613369742524,0,-0.1525797995800888,0.17899260886298013,0,-0.15254852769136107,3.127188872772968e-05
2966,14967,14968,0,0.10341526812566826,0,-0.22812586842867294,0.1034320533403936,0,-0.2281090832139476,1.6785214725340003e-05
2967,14969,14970,1,0.093518531646589784,0,-0.2380226049077514,0.09344644275260662,0,-0.23809469380173459,7.2088893983163205e-05
2968,14971,14972,1,0.33737059531691949,1,0.0058294587625782879,0.33739396145630768,1,0.0058528249019664802,2.336613938819232e-05
2969,14973,14974,1,0.78105274463665464,1,0.44951160808231344,0.78094786004372252,1,0.44940672348938132,0.0001048845929321196
2970,14975,14976,1,0.14568874330379142,0,-0.18585239325054978,0.14568552786047562,0,-0.18585560869386558,3.2154433158015916e-06
2971,14980,14981,1,0.70651245969120158,1,0.37497132313686038,0.70653688091556199,1,0.3749957443612208,2.4421224360415827e-05
2972,14989,14990,0,0.1838531655860455,0,-0.1476879709682957,0.18388708808707582,0,-0.14765404846726538,3.3922501030320129e-05
2973,14995,14996,0,0.21519899445609189,0,-0.11634214209824931,0.21518681391066913,0,-0.11635432264367207,1.2180545422763034e-05
2974,15016,15017,0,0.53506993940311676,1,0.20352880284877556,0.53506702528710814,1,0.20352588873276695,2.9141160086121332e-06
2975,15018,15019,0,0.37094557176681237,1,0.039404435212471167,0.37087457389626238,1,0.039333437341921185,7.0997870549982522e-05
2976,15020,15021,0,0.59305954131764727,1,0.26151840476330607,0.59315090421741989,1,0.2616097676630787,9.1362899772629014e-05
2977,15024,15025,0,0.44100819014645981,1,0.10946705359211861,0.44088803415089622,1,0.10934689759655503,0.00012015599556358669
2978,15028,15029,0,0.058202993228773085,0,-0.27333814332556811,0.058208984992864539,0,-0.27333215156147667,5.991764091453633e-06
2979,15030,15031,1,0.71054729246828874,1,0.37900615591394754,0.7105522282739406,1,0.3790110917195994,4.9358056518622462e-06
2980,15033,15034,1,0.76747006212780322,1,0.43592892557346202,0.76746888769022559,1,0.43592775113588439,1.1744375776334692e-06
2981,15037,15038,0,0.3159264015692777,0,-0.015614734985063494,0.31590852591219876,0,-0.015632610642142442,1.7875657078947338e-05
2982,15041,15042,0,0.090427228380128413,0,-0.2411139081742128,0.090458021414350623,0,-0.24108311513999059,3.0793034222209581e-05
2983,15048,15049,0,0.18523907756479979,0,-0.14630205898954141,0.18524427852237493,0,-0.14629685803196626,5.2009575751410519e-06
2984,15051,15052,0,0.045969298432782704,0,-0.28557183812155851,0.045984555124850571,0,-0.28555658142949064,1.5256692067866506e-05
2985,15056,15057,0,0.55442030115204166,1,0.22287916459770046,0.55444497048218633,1,0.22290383392784513,2.4669330144666546e-05
